machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;8;8;14;asandPile;seq;default;100;static,1;cores;;none;144988
cezanne;512;8;8;14;asandPile;tiled;default;100;static,1;cores;;none;155898
cezanne;512;8;8;14;asandPile;omp_tiled;default;100;static,1;cores;;none;29484
cezanne;512;8;8;14;asandPile;omp_task;default;100;static,1;cores;;none;768771
cezanne;512;16;16;14;asandPile;seq;default;100;static,1;cores;;none;142477
cezanne;512;16;16;14;asandPile;tiled;default;100;static,1;cores;;none;144430
cezanne;512;16;16;14;asandPile;omp_tiled;default;100;static,1;cores;;none;32951
cezanne;512;16;16;14;asandPile;omp_task;default;100;static,1;cores;;none;250257
cezanne;512;32;32;14;asandPile;seq;default;100;static,1;cores;;none;144202
cezanne;512;32;32;14;asandPile;tiled;default;100;static,1;cores;;none;143300
cezanne;512;32;32;14;asandPile;omp_tiled;default;100;static,1;cores;;none;49045
cezanne;512;32;32;14;asandPile;omp_task;default;100;static,1;cores;;none;87641
cezanne;512;64;64;14;asandPile;seq;default;100;static,1;cores;;none;141844
cezanne;512;64;64;14;asandPile;tiled;default;100;static,1;cores;;none;141903
cezanne;512;64;64;14;asandPile;omp_tiled;default;100;static,1;cores;;none;54059
cezanne;512;64;64;14;asandPile;omp_task;default;100;static,1;cores;;none;77771
cezanne;512;8;8;18;asandPile;seq;default;100;static,1;cores;;none;144557
cezanne;512;8;8;18;asandPile;tiled;default;100;static,1;cores;;none;148702
cezanne;512;8;8;18;asandPile;omp_tiled;default;100;static,1;cores;;none;35376
cezanne;512;8;8;18;asandPile;omp_task;default;100;static,1;cores;;none;927152
cezanne;512;16;16;18;asandPile;seq;default;100;static,1;cores;;none;141882
cezanne;512;16;16;18;asandPile;tiled;default;100;static,1;cores;;none;145292
cezanne;512;16;16;18;asandPile;omp_tiled;default;100;static,1;cores;;none;35108
cezanne;512;16;16;18;asandPile;omp_task;default;100;static,1;cores;;none;294040
cezanne;512;32;32;18;asandPile;seq;default;100;static,1;cores;;none;143202
cezanne;512;32;32;18;asandPile;tiled;default;100;static,1;cores;;none;142424
