machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
cezanne;512;64;64;6;ssandPile;omp_tiled;default;100;dynamic;cores;;none;59192
cezanne;512;64;64;6;ssandPile;omp_lazy;default;100;dynamic;cores;;none;59110
cezanne;512;8;8;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;62032
cezanne;512;8;8;10;ssandPile;omp_lazy;default;100;dynamic;cores;;none;72369
cezanne;512;16;16;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;46107
cezanne;512;16;16;10;ssandPile;omp_lazy;default;100;dynamic;cores;;none;47482
cezanne;512;32;32;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;43445
cezanne;512;32;32;10;ssandPile;omp_lazy;default;100;dynamic;cores;;none;43352
cezanne;512;64;64;10;ssandPile;omp_tiled;default;100;dynamic;cores;;none;44536
cezanne;512;64;64;10;ssandPile;omp_lazy;default;100;dynamic;cores;;none;43290
cezanne;512;8;8;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;76915
cezanne;512;8;8;14;ssandPile;omp_lazy;default;100;dynamic;cores;;none;76836
cezanne;512;16;16;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;53429
cezanne;512;16;16;14;ssandPile;omp_lazy;default;100;dynamic;cores;;none;52379
cezanne;512;32;32;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;40300
cezanne;512;32;32;14;ssandPile;omp_lazy;default;100;dynamic;cores;;none;42908
cezanne;512;64;64;14;ssandPile;omp_tiled;default;100;dynamic;cores;;none;38109
cezanne;512;64;64;14;ssandPile;omp_lazy;default;100;dynamic;cores;;none;38161
cezanne;512;8;8;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;74732
cezanne;512;8;8;18;ssandPile;omp_lazy;default;100;dynamic;cores;;none;71103
cezanne;512;16;16;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;48759
cezanne;512;16;16;18;ssandPile;omp_lazy;default;100;dynamic;cores;;none;45805
cezanne;512;32;32;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;38521
cezanne;512;32;32;18;ssandPile;omp_lazy;default;100;dynamic;cores;;none;39424
cezanne;512;64;64;18;ssandPile;omp_tiled;default;100;dynamic;cores;;none;38624
cezanne;512;64;64;18;ssandPile;omp_lazy;default;100;dynamic;cores;;none;34646
cezanne;512;8;8;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;72805
cezanne;512;8;8;22;ssandPile;omp_lazy;default;100;dynamic;cores;;none;70350
cezanne;512;16;16;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;44046
cezanne;512;16;16;22;ssandPile;omp_lazy;default;100;dynamic;cores;;none;43672
cezanne;512;32;32;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;35126
cezanne;512;32;32;22;ssandPile;omp_lazy;default;100;dynamic;cores;;none;37843
cezanne;512;64;64;22;ssandPile;omp_tiled;default;100;dynamic;cores;;none;32559
