machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time
kira;512;32;32;47;asandPile;omp_task;default;100;dynamic;cores;;none;171930
kira;512;64;64;47;asandPile;omp_task;default;100;dynamic;cores;;none;186601
kira;512;32;32;47;asandPile;lazy;default;100;dynamic;cores;;none;151802
kira;512;64;64;47;asandPile;lazy;default;100;dynamic;cores;;none;141489
kira;512;32;32;47;asandPile;omp_lazy;default;100;dynamic;cores;;none;304448
kira;512;64;64;47;asandPile;omp_lazy;default;100;dynamic;cores;;none;365898
kira;512;32;32;48;asandPile;seq;default;100;dynamic;cores;;none;147420
kira;512;64;64;48;asandPile;seq;default;100;dynamic;cores;;none;142058
kira;512;32;32;48;asandPile;tiled;default;100;dynamic;cores;;none;150251
kira;512;64;64;48;asandPile;tiled;default;100;dynamic;cores;;none;146510
kira;512;32;32;48;asandPile;omp_tiled;default;100;dynamic;cores;;none;185861
